plan_id,calories_kcal,protein_g,carbs_g,fat_g,meals_per_day,snacks_per_day
e6043ca8-bd0b-4216-a73d-cc53856408de,3564.92,218.1,454.3,97.3,4,1
77fdb80b-145a-4295-8b59-6f8d00b4696b,2608.74,153.3,328.5,75.8,4,1
51e19aa8-0b22-4875-b722-8ed0cb6042f2,2006.48,110.8,280.2,49.2,4,1
37675dd6-12e9-4e6c-88ee-03af417af381,2308.98,118.2,316.5,63.3,4,1
4f69f910-6f47-43e4-a6de-46687d5ad4f2,3157.72,190.2,399.1,89.0,4,1
127881da-6187-41b0-88a3-ae9980e586ea,1745.79,163.5,95.4,78.9,4,1
c9c8cc41-2e8b-402c-9af1-91b8df96b21f,3277.5,180.2,448.6,84.7,4,1
31018892-f1cb-41e2-98e0-3d09c89d4355,2516.3,121.6,313.3,86.3,4,1
0c26d02a-094f-4447-92a6-262306ef7b28,2776.55,110.7,440.1,63.7,4,1
c78444bd-d098-4c65-a2f0-96e9c9bb90b0,1782.99,216.4,55.9,77.1,4,1
264b9a77-58e1-4d5f-892b-b9ced43fbc2b,1963.41,117.6,264.8,48.2,4,1
9999dc89-d46e-4125-8ebc-303ea05be980,2058.02,137.5,263.1,50.6,4,1
aa90900e-72b1-4108-b730-665dcd01a425,1519.73,133.4,126.8,53.2,4,1
b48f311f-4ca2-406e-8018-06a107aa1c0a,2137.27,192.0,173.0,75.3,4,1
be1ec15d-f981-43d2-acf8-ae5de91dca62,3431.26,221.4,420.2,96.1,4,1
86889a9b-2d7c-4c5c-a3e3-6a52dffa0719,2083.5,215.0,112.1,86.1,4,1
37dec9db-8053-4dab-af1a-c5586ff3dc43,2707.46,165.0,349.0,72.4,4,1
19993207-09f0-436f-8a7a-ff7be5e9911e,1856.06,170.2,137.5,69.4,4,1
20fc217c-aa4b-4e39-9c53-57f00aa79568,3997.18,190.0,575.4,104.0,4,1
c359deff-ac58-4477-a973-d4e4bac83137,2895.43,188.7,342.6,85.6,4,1
96929d50-1623-48fe-affe-cbf5a036322c,2394.82,117.4,308.4,76.8,4,1
839733c7-c1e5-4fb7-8d60-2ee0fccfa297,1820.77,170.3,149.6,60.1,4,1
b2d4d63e-efbd-487c-a4f6-5b1ceb027b80,2432.82,108.9,397.2,45.4,4,1
4bcb33bb-b895-4e42-9e59-9b9ad4f3f422,1887.05,179.5,137.2,68.9,4,1
ddc2c6d2-3c5e-4b2e-9435-b201b54c3c96,1975.22,167.0,148.3,79.4,4,1
9957eca6-836f-4151-95cc-47d2d0eefbce,3145.4,182.7,437.8,73.7,4,1
fe873c5c-1219-492d-8965-41ce26d16b5d,3002.8,217.3,305.2,101.4,4,1
cdf9655e-a1c0-43c6-82e0-10a43b77d1df,2127.61,98.3,274.5,70.7,4,1
c44d723e-d06e-4f22-b7a1-1caf6aa9da86,3371.95,240.9,394.6,92.2,4,1
9b4cb205-71f8-4c73-9c32-58f6b13a1027,1933.25,146.8,172.1,73.1,4,1
d886ef14-10af-4eb3-a753-cde72542cf9d,2540.35,223.8,195.2,96.1,4,1
e5059079-337a-4c6a-ad76-bc0f681cdc09,1378.49,167.2,30.6,65.3,4,1
f849e9dd-db47-434f-9d1b-535ef0559e8b,2397.08,174.1,235.6,84.3,4,1
c30cafd2-372d-4b77-9ad0-a439aae57241,2150.93,93.6,341.7,45.5,4,1
57899a27-fd40-4023-9343-912e9740127c,3684.92,175.4,489.7,113.8,4,1
ac2f57fd-fe96-4cd3-9b1a-47d3c3e38bf4,1490.4,147.6,98.1,56.4,4,1
4a629c8b-e2eb-46dc-b396-be27fef30a39,2631.67,152.7,371.3,59.5,4,1
4d49cfff-557f-4598-8dac-bc829b75ede3,2168.28,134.2,274.1,59.4,4,1
e220622a-6444-4f06-ae2d-a710a3f442cb,3858.96,218.4,544.5,89.7,4,1
c1fa0db9-23a4-4c69-a1bb-ecc918d3d8e1,2248.66,121.7,312.7,56.8,4,1
0468aade-46cf-4f9f-9c56-64254e761fa4,2373.16,114.1,331.2,65.8,4,1
736f4c6f-5dc7-4b66-b1b3-9e02ac5ff35f,2218.7,160.4,258.1,60.5,4,1
54a4aa5b-01df-4eaa-bad1-8a2e791c714d,2353.57,123.3,311.1,68.5,4,1
4b0db2b8-7e85-4d92-8428-2c0b56b0fee3,2144.92,124.9,264.4,65.3,4,1
6a0e79ab-1938-42ed-adab-692d2c0190bb,2099.47,100.5,313.2,49.4,4,1
39746357-7cef-46f5-947c-0ec432726573,1615.15,138.7,140.7,55.3,4,1
38fc1739-0340-4ed8-a2fd-96d9f049893a,2103.47,222.4,133.0,75.8,4,1
320035bc-98b8-4346-b8f7-888888014683,2971.28,181.9,298.4,116.7,4,1
188cceca-b2b9-4c50-8a08-dca2180bceed,2395.57,140.6,323.2,60.0,4,1
1b43748b-7593-4019-bbc5-ed384db0bfc5,3345.67,163.7,458.0,95.4,4,1
0fc7fe85-d354-43ad-9c4b-505788d0bcb2,1503.82,116.1,154.9,46.7,4,1
205b9204-1b26-4f79-9a54-4a67b9313036,2224.38,149.8,289.6,51.8,4,1
56c3eaed-f0da-46cd-944d-8393964c3d69,2989.01,208.9,331.6,91.9,4,1
05d050e9-7003-4f21-b23b-fc2d9c6e37db,2274.47,161.4,253.1,68.5,4,1
9d9c8741-5bd9-4d4c-b922-91ea4eed683d,3875.06,196.2,555.8,96.3,4,1
1be7dae5-3e3d-4972-b1a2-a75207231de4,3490.95,179.8,497.6,86.8,4,1
c68bf5b0-8ace-489a-b03e-a17c085f2643,2886.02,178.8,267.9,122.1,4,1
38259130-51a6-4b8e-bb0c-e02f92b14291,3931.98,143.0,674.7,73.5,4,1
fa1052e7-cbc2-4f3b-a10e-62de5e6c462f,2914.21,99.5,492.6,60.6,4,1
55c596f7-ebd6-40f8-b41f-3c2d01dbefbe,3027.14,110.9,511.8,59.6,4,1
1f00ff1d-9ff5-412e-9e2b-6b4a7ed22471,1813.34,175.6,87.1,84.7,4,1
529add80-8291-4fb3-b7be-64336369eb09,1730.93,133.5,158.1,62.7,4,1
8b4b0ad8-f3fc-467e-a123-7b6af65f8f17,3080.62,220.9,322.1,101.0,4,1
9b61dd78-0b0a-4b4c-a5ab-6f3e645b64a7,3060.36,171.2,403.5,84.6,4,1
f79c6402-0581-4597-a0ee-36062cae0d8b,2156.97,129.8,253.5,69.3,4,1
8f27943d-3454-45b5-b6f8-9467a7128eeb,3116.0,180.2,423.4,78.0,4,1
8d5b4fa6-9d52-42c2-a1db-eab1a95fe2d9,1490.63,170.6,66.7,60.1,4,1
6e9102d2-51d3-4161-8d8c-449ef09a8ee7,2607.78,101.5,418.8,58.5,4,1
e84c66e1-a0eb-4d33-8391-8b8c2eea8d23,1524.07,142.0,121.0,52.5,4,1
b6d1ad7f-261c-488b-87ce-f7097372a50a,1752.36,223.2,14.7,89.0,4,1
e8e59372-4b71-4e6e-b65b-bf79b471e411,3468.87,111.2,613.3,63.4,4,1
07e6c2b0-d49a-49d4-8992-dac094d4b6c2,3432.27,149.7,517.0,85.0,4,1
0f327ca3-c47d-4daf-a66f-0d6498a26e9b,2699.77,192.2,309.9,76.8,4,1
b39a31c8-b503-48de-a92e-707a481ae443,2344.55,177.0,248.0,71.7,4,1
cdb260cd-701f-4efa-b520-22e1cae45e67,1637.23,122.1,172.9,50.8,4,1
f783ba30-fa02-4ffb-8de2-2eae02311c9a,1795.71,85.3,253.2,49.1,4,1
7f14febf-a49f-4744-a4da-e0512c294518,2294.62,184.1,231.7,70.1,4,1
bcdb28cb-98f7-465d-bdb9-6729b2517279,2719.3,153.0,307.1,97.7,4,1
9f2a6bf7-fcaf-4e8f-a994-0476464bfa53,2757.93,235.1,266.2,83.6,4,1
7ccd9eff-9966-4c1e-9f02-93d2dda00d04,2502.43,181.5,301.5,63.4,4,1
37663e0e-f098-4eb2-b144-3db511426194,2290.9,128.0,291.4,68.1,4,1
885fea11-1b4a-405e-b305-713c677d994f,2838.34,199.8,289.3,98.0,4,1
0126d722-3fbc-42b4-86a3-977b3d3158f0,3079.36,92.0,562.9,51.1,4,1
96f9874c-c456-4532-b19b-859b1bcb15c6,3095.74,202.8,351.9,97.4,4,1
c11191a7-0c0b-4f35-a5bd-31b60f55b630,2293.59,201.9,196.1,78.0,4,1
d50be885-98db-45b5-86d4-edfcc38c7ad4,2527.29,209.5,241.8,80.2,4,1
18f3090b-df7f-4544-beb1-0bcec8a21523,3153.42,196.5,346.0,109.3,4,1
80153d55-5d1b-4367-ae9a-67081ae888f9,2231.07,196.5,199.7,71.8,4,1
c1b90bfb-f7be-41bd-a3a0-a90f961c612b,2956.34,113.2,508.5,52.2,4,1
5bc2b1b4-b081-4867-ad81-5b835ad3ecd8,1659.78,96.2,193.3,55.8,4,1
9bef9ead-4c89-43a3-ab14-5a31cb8a66b6,2339.33,100.5,375.9,48.2,4,1
636b7535-4d8d-4174-80f3-d0db4cb38e31,2335.77,202.4,188.8,85.6,4,1
d3b64159-3b20-4200-8af8-308e580d1545,2483.73,112.5,371.8,60.7,4,1
5109144e-8c80-4bf4-af9f-7625cf766b8e,1977.1,198.4,105.4,84.7,4,1
15e9dda0-db6b-4a50-bc8b-13181e92f26c,2946.56,119.1,479.6,61.3,4,1
90839516-f4fc-4a91-80f7-664e9d0acc3d,1853.87,129.8,203.4,57.9,4,1
a2206db2-fa77-4ab6-9acd-1555d74356a3,2938.47,159.4,381.3,86.2,4,1
36e67324-efd0-4023-ad25-1ea9fae77b8c,3329.32,223.3,412.6,87.3,4,1
4fbe7691-e530-40aa-b64b-74f61ce76572,1820.15,128.3,208.7,52.4,4,1
109b6d42-60d7-43d4-8080-238464a044a6,3152.46,206.3,371.8,93.3,4,1
4ae2dd1f-cc3d-49c6-beb5-201a53dbd282,3229.88,216.7,392.8,88.0,4,1
43ed9c43-f4c1-4fad-a745-fd6976443d33,2342.66,159.4,263.5,72.3,4,1
d4f8e531-69e4-4fc1-90b2-879886832666,2564.96,106.4,432.9,45.3,4,1
cb60e559-0409-4f44-a281-a72c9c503d20,2009.38,110.7,227.5,73.0,4,1
698f7aab-5574-485d-bff7-68ff0193b9e7,1426.7,114.6,142.6,44.2,4,1
8f06551d-24d8-4d9d-9aae-2079c2ae08b3,3271.23,163.3,434.3,97.9,4,1
0722841a-e7ec-46eb-b6e6-40be3f0a0942,3287.41,246.3,343.1,103.3,4,1
2844dc8e-9b8f-4261-9764-7774bfc4460b,2620.07,214.9,225.2,95.5,4,1
7e23e297-c08e-4646-922d-6b4c884350c4,2329.23,97.2,344.1,62.6,4,1
dc888cbf-b214-48bd-962f-f300e5035e28,3493.34,184.1,456.5,103.4,4,1
97cbed5e-2d76-499b-98c2-2eb7ef5f0922,2322.53,153.2,252.6,77.7,4,1
aa761b0c-209a-44c7-be24-a62996a5d1e6,1765.14,132.2,197.1,49.8,4,1
6b645552-96fe-4e22-aae8-9d39e9ff94f7,3360.8,159.5,504.2,78.5,4,1
ceb29bae-51e2-4593-8d96-925b17afb16c,2660.9,82.6,462.7,53.3,4,1
0675153a-cb11-42e9-912e-860267767af8,2283.43,175.5,232.2,72.5,4,1
6eb0b79f-912a-4182-b850-302974b5893b,2462.61,114.5,343.7,70.0,4,1
bcd367fe-656c-4eed-93eb-f50f9ed48b96,2413.55,181.7,251.4,75.7,4,1
371b511a-6490-4c85-b3c9-10f19d3b2506,2003.04,239.5,51.7,93.1,4,1
f37a9766-2c8c-4ff6-b9d7-09400f643dc1,3449.76,182.3,506.2,77.3,4,1
31578ca3-5423-4487-a67d-6e8b1f0c7224,2518.11,116.1,392.8,53.6,4,1
66568894-09b0-48c4-b670-9c4724a42ade,2703.47,159.6,380.2,60.4,4,1
8e73c965-030a-401e-b5e1-4f84feaf7357,2081.05,118.2,246.5,69.1,4,1
087ebe9d-1b83-44ee-8a8a-944022f1792b,1816.84,126.5,216.1,49.6,4,1
5ac93995-59f7-40d2-a91a-1dd91c7cc5ba,2007.0,120.9,227.5,68.2,4,1
4e4d960d-d527-414b-a39e-66512a347b6a,2870.62,155.4,342.4,97.7,4,1
1e8e3112-ef7a-4551-b35d-1bb267ff5955,2818.38,150.5,418.9,60.1,4,1
dcb1eab0-2557-409f-9e49-f02587751b62,2842.7,170.0,354.7,82.7,4,1
ea077756-df6f-4b04-90d2-2a67af1e46c4,3804.7,181.5,567.3,89.9,4,1
6302d0c3-accc-4f97-97d7-026ceda4adc5,1669.67,125.5,179.9,49.8,4,1
a7707646-90c6-4b1d-b391-0b1db303b36f,4405.55,175.7,707.4,97.0,4,1
e48b8150-7271-4f32-9ac6-6d5e8e9b9218,2848.27,148.7,374.5,83.9,4,1
c13a4f11-8867-4804-9649-fd06170134c2,1932.03,137.6,206.4,61.8,4,1
761ecf61-8589-4d9c-b73e-06db37b16241,3435.52,131.3,545.9,80.7,4,1
02fa312f-5f25-41e7-81c6-cf8dc7172940,2658.63,185.4,283.8,86.9,4,1
924c0af7-00b0-4252-aa28-ab01af8fa180,3051.21,180.2,397.7,82.2,4,1
fc0c4607-9aea-4436-ba77-8e688488d782,2554.72,123.3,388.5,56.4,4,1
c7701704-29f7-4bc4-a106-b72c4a88486c,3575.44,194.2,510.1,84.2,4,1
468e4622-68b4-4954-9d69-ccf515917ed0,4094.1,187.5,604.2,103.0,4,1
3e4fd594-3496-480b-9865-707bb276c859,2786.49,127.9,417.3,67.3,4,1
8d508f29-74c6-4a84-9c38-109e85163c8b,2860.79,97.5,502.6,51.1,4,1
0a28343b-efd2-497c-b472-431984d3425d,3040.01,129.5,487.8,63.4,4,1
ce603c61-7e5c-42d2-bd92-833875b78585,3783.33,179.3,557.4,93.0,4,1
805fa1d7-0863-4470-8c77-1fc2d9632754,2363.84,148.0,300.8,63.2,4,1
6a887502-eef9-494a-b2a7-9722db704f48,3486.75,199.6,405.0,118.7,4,1
60c4a45e-0e9b-4e2a-9f83-7d555503816a,4000.67,183.2,612.5,90.9,4,1
37414c8d-ea02-41ed-8458-b27347e0a983,2960.7,157.3,422.3,71.4,4,1
0ae553d2-5256-4476-a59e-46c85afcaf48,3009.53,117.8,511.0,54.9,4,1
0f213e85-d9d0-4459-acbe-53a6fa5058b3,2002.74,225.8,78.9,87.1,4,1
ee305b88-739e-4f50-ab53-0e3de03659f3,3078.45,172.9,367.7,101.8,4,1
a2c4a9f9-7ed4-44c6-9548-0ee502bb6cf9,2496.73,124.2,374.3,55.8,4,1
75b787fe-8c5a-473b-93b6-827d66cc9620,1959.51,145.5,200.2,64.1,4,1
160b5bb8-38e5-40a4-ae14-540be34a2297,2073.31,150.8,217.8,66.6,4,1
2cb5e2a0-14a3-49f2-9a88-7433d42fad7b,2139.26,152.0,224.2,70.5,4,1
5a29811e-c934-432e-84eb-0541eb9e79fd,2329.84,197.3,180.0,91.2,4,1
c7312903-ff47-43ba-a4bf-2e6cb3224ce3,3268.29,170.1,460.4,82.9,4,1
caef506a-40e9-47c4-a569-03f0cc148158,3423.12,253.6,371.1,102.7,4,1
3212ac3a-becc-44b1-a55c-bd2d705ed814,1394.25,118.8,104.0,55.9,4,1
2395ee8d-0c00-4bd0-8816-dddf9521c9bc,3774.88,166.6,579.9,87.6,4,1
eebd6fae-f99b-4f30-a1bc-70fb89385357,2832.12,118.2,442.9,65.3,4,1
841c76ac-a88a-4f4b-b63c-343a629b8af7,2493.79,168.9,296.0,70.5,4,1
1bbabbbb-9ddf-436a-ac78-f2b0f94fe424,2687.95,151.0,370.2,67.0,4,1
b0524922-e5e4-4532-bb23-c2dab5833627,2801.69,152.1,401.8,65.1,4,1
0580fa22-75fc-4a04-9eb9-cad71beab4c5,3173.5,213.9,349.1,102.4,4,1
1593cc3d-c91b-4433-a594-05e1bbac3db3,3410.24,163.9,434.1,113.2,4,1
8332d192-00e6-40ad-8f43-d544c4caf205,3482.55,172.1,516.4,81.0,4,1
14f17de1-937c-494e-9fb4-22a991827596,2246.65,91.4,344.0,56.1,4,1
f86db787-93ca-4b21-8221-c74da65db7ae,3925.36,218.3,541.0,98.7,4,1
b172bd5d-feef-43ea-9941-9b7cc43a85fa,2168.14,146.1,255.3,62.5,4,1
3ef17b46-27b7-4108-8ac2-7480664d564c,3058.77,227.2,316.3,98.3,4,1
c14bb25d-2f7f-467b-8798-cd93b0f2d8f6,2029.52,150.8,215.1,62.9,4,1
9df7aa73-1022-40a0-ab85-783baf8439a0,3330.99,178.3,462.3,85.4,4,1
102cc52d-3307-4be1-ad87-a2db3c1551ae,3318.59,232.9,419.5,78.8,4,1
c60bd7de-49a1-48ce-b875-f3f911477c66,2512.15,142.1,361.4,55.4,4,1
0f9a68be-02e7-4f39-a17b-2c31209735c3,4145.69,228.2,567.8,106.9,4,1
0b122bbc-e3af-45d0-be74-099f98b5cea4,2495.31,138.7,284.8,89.1,4,1
3d65d076-5194-4ed8-aa6a-ae9ed87c14ef,3013.86,96.1,521.2,60.5,4,1
3cf97051-9776-442a-8283-792bf2330c76,2734.56,139.8,351.0,85.7,4,1
aba68f21-b7c8-48e8-9b40-21cac8301473,2680.97,148.2,374.8,65.4,4,1
d3bc8184-be47-4d2d-a924-883a7ee43405,2464.42,129.8,351.0,60.1,4,1
715cf4fa-025a-4e94-9dc5-43779758ccb0,1196.59,132.0,48.2,52.9,4,1
a846a0d3-0a7a-4f6b-a570-ee0d02095788,3292.59,172.7,451.1,88.6,4,1
46f3412e-7dd8-4272-8033-481ab54d96d5,3029.28,212.2,349.5,86.9,4,1
e8051f29-6a47-40f3-8ec9-34d666ae7ac8,2033.45,116.9,239.6,67.5,4,1
c5910f02-42e3-4f26-ac36-25b28dcab337,3182.44,209.9,313.0,121.2,4,1
daf9caa4-f1b9-471d-b7b8-c26a3337e16e,3510.78,180.9,509.7,83.1,4,1
117e6898-df8e-4c40-af62-5ad74d124a0e,2198.33,174.9,210.2,73.1,4,1
22a6766d-c376-4583-9639-3e9691a1558f,1553.89,144.3,110.5,59.4,4,1
f98645f3-9ce0-4fba-8917-04ee3af63423,1806.75,218.5,48.1,82.3,4,1
9f5b5c77-519f-4404-a9f7-2db07fb281fe,1500.01,154.0,60.2,71.4,4,1
7250d3ce-49bc-4747-bae7-48c275bee67a,2565.52,179.9,251.5,93.3,4,1
4d3c7e62-2849-4d07-9c96-f76aeb191d8b,3137.85,191.1,397.5,87.1,4,1
2f569acc-e3e5-4372-899f-dcc9f1e76780,2236.88,103.9,287.0,74.8,4,1
4b050bfd-f3bf-4f7c-9a7c-a86d07d63a23,2609.43,169.3,275.4,92.3,4,1
03d563ca-36c2-4b1d-9bdb-990eb86bea3c,2545.99,97.8,432.7,47.1,4,1
25cabc55-0664-4185-93c5-a9cb740474eb,2814.93,168.3,352.9,81.1,4,1
13972e32-6fd6-4f37-b02e-f76355e2b5e8,3281.85,193.9,427.8,88.3,4,1
4fefdf74-748f-41a8-8277-30baa3c3a25b,3412.34,143.4,514.1,86.9,4,1
5e353c8f-2d69-45ed-afed-f6af10bc5cf9,3619.5,194.3,428.5,125.4,4,1
b3f8b33a-22de-4443-a419-bf7372c5c735,2770.89,234.2,267.8,84.8,4,1
5df25524-7202-4957-a14e-c2541bdd8657,1450.92,158.6,77.1,56.4,4,1
efebcb08-976b-4366-a1ca-941331eec8a4,3053.07,136.8,485.9,62.5,4,1
afd1fa61-6606-4999-878e-555eac6b7f1b,2949.78,115.2,507.1,51.2,4,1
94c129f9-370e-423e-9a04-8bd13972913b,3045.24,136.9,482.1,63.2,4,1
e2b1a11b-5eda-4435-b832-264265a898b7,3073.38,148.7,454.0,73.6,4,1
94b5d24a-f635-420e-b79f-df207d11b062,2316.18,158.9,288.2,58.6,4,1
15687cd3-af3b-4381-bcb2-078b72a7c0b0,2153.1,166.9,214.6,69.7,4,1
1d70cb17-48ff-4477-810f-58656d47fb49,2453.23,168.5,313.1,58.5,4,1
d7575df9-736b-4160-9e92-b84f17fbbc59,1542.12,122.2,142.3,53.8,4,1
2daa1d5c-e143-444a-a336-f2bdc6fb009e,3331.34,163.0,490.2,79.9,4,1
1a3ea373-47c9-4051-8e5e-872098eded8f,2511.18,112.9,369.5,64.6,4,1
22ccb6bc-1d0c-40f8-8905-6308d76350cb,3721.9,146.2,579.1,91.2,4,1
134460e5-4b6f-464f-a7b5-ede7e685c89a,2174.11,120.6,292.8,57.8,4,1
4e94ab33-a623-4479-9982-b6b40c0c9fa5,2641.65,122.6,386.1,67.4,4,1
bf3981b0-406c-4088-b87d-d3758ac4f5ad,1777.65,140.1,180.8,54.9,4,1
757c5edf-6498-4d6f-afde-6f1c5d4e50a7,3530.07,194.6,450.2,105.7,4,1
74406a6d-e192-40a7-a16c-e623d7b2df5e,2276.41,133.8,307.1,57.0,4,1
611b8857-2f0d-4db9-8658-6fee76c0cb2d,1657.35,121.3,185.1,48.0,4,1
b7138cec-1a6d-431c-8ff5-9a32496b5437,3178.53,214.4,360.7,97.6,4,1
db79be9c-872f-485a-b831-dccace38d82d,2032.26,139.7,181.5,83.1,4,1
cc9f88c3-64a7-43c0-9e3c-812749d18158,3579.17,132.1,552.9,93.3,4,1
815f7912-aa77-4f36-b7ba-89936a26f6bd,2401.96,150.6,282.5,74.4,4,1
93d8a766-d116-4aae-8129-ffcf29a5470c,1321.76,142.9,54.3,59.2,4,1
dd08c558-81b9-4372-ab01-c531caa0cc90,3334.02,203.9,397.5,103.2,4,1
63ee8954-81be-4641-804a-3672bfe695e4,3385.86,152.9,487.2,91.7,4,1
e1160d51-513f-4334-8471-a128c71bc34e,3575.96,157.9,558.7,78.8,4,1
24eb44bb-48cf-4342-abd9-7d0d27bdcef9,1975.57,126.7,255.8,49.5,4,1
32976a4b-4b25-43b2-a1cb-2f7928acfb1e,2098.09,175.7,190.7,70.3,4,1
99bd3530-ad36-4a10-931f-c49c390e399b,1785.74,92.9,226.0,56.7,4,1
46398e45-1512-4ccf-8727-5e5642a8fd65,2252.28,216.8,145.1,89.4,4,1
9091e511-8151-47c5-baf8-0a2ce2603c39,2169.28,162.2,203.1,78.7,4,1
33f0bb43-decf-440d-8180-36c2cede257d,1307.52,119.4,100.3,47.6,4,1
6a28a282-f44b-4e9a-8b4e-5c8644a50207,1579.58,175.2,56.4,72.6,4,1
736d5e2f-40c9-47dd-b3ec-515d2b0292cc,2589.23,205.9,275.4,73.8,4,1
64a5670e-5999-4840-8513-b43bccf39d02,1942.62,137.8,222.8,55.6,4,1
8f56d6dd-6daa-4566-b69a-6a33d3ea9065,2322.7,114.9,339.2,56.3,4,1
bfc29028-07d4-4c54-a714-58ff3871727c,3565.02,180.7,520.0,84.7,4,1
f11364c3-b1cc-4023-b9a2-11b11cdebd53,2407.65,155.8,261.7,82.0,4,1
f903d8e1-fec3-4390-b1e8-31cfd5687099,3371.8,137.6,541.4,72.8,4,1
28f3779f-c2c3-4325-af29-e5ddd400c4ec,2673.36,133.1,363.6,76.3,4,1
48a58888-2f04-4a8b-b0aa-9d2cf2660a6b,2818.58,165.4,324.1,95.6,4,1
81959c8c-e14e-43e8-82aa-68c7a7bc5d86,2702.4,134.5,388.9,67.7,4,1
c28ae4cc-2191-4fd8-b296-9e11e8a02461,3070.66,150.2,416.4,89.4,4,1
7b729487-e7a8-4286-9b5a-9231871545c5,2448.79,166.5,289.5,69.4,4,1
6f462d61-7b03-4ceb-a8b8-f5a46be546d3,3265.61,183.4,432.8,89.0,4,1
ca94aa7e-7d12-4072-8acc-4d604e05cd14,2238.0,227.4,121.0,93.8,4,1
adda2076-5711-4927-9cd5-00d6675da211,2446.63,179.2,239.2,85.9,4,1
25cbe3a2-5d28-431e-a347-f3ddfbabdb4f,4393.92,154.1,747.2,87.7,4,1
f5ac5642-e978-40cf-a465-4e3de35b4238,2853.6,201.4,321.9,84.5,4,1
40d68c62-edb7-4040-89c0-152b3c608fbb,2945.08,160.1,405.4,75.9,4,1
427155a7-ee03-4be2-aec0-2c006b8e836d,2219.46,115.9,282.5,69.6,4,1
32a776be-899f-4371-b9c3-34b30cd010c7,3129.53,159.4,468.1,68.8,4,1
04d377b6-c04d-4d2b-b2c7-e11ec97d480a,2644.25,105.7,386.9,74.8,4,1
fd05a768-93ff-49a2-b8e9-58c79d3be253,3382.83,177.5,498.0,75.6,4,1
e85061c2-0c5c-47a3-932f-41ab726c10fb,3463.44,147.6,530.5,83.5,4,1
be005892-5df6-4356-bf23-8bbe6ea4942b,1334.58,131.3,85.0,52.2,4,1
ab5154aa-acb8-48fe-83d3-5ec4fc0fe997,2381.09,118.6,330.9,64.8,4,1
161569ff-1b8a-43c2-aa8f-d16735f5ea9c,2339.34,101.6,358.6,55.4,4,1
c29454bb-b8ab-4f93-8df2-6a0788be9199,2431.36,145.5,324.9,61.1,4,1
4188bd9b-fc82-420d-a715-5e01f6ef752f,1600.16,149.2,111.2,62.0,4,1
3c823532-8298-4129-9766-b14d519ae78d,2438.61,139.2,325.3,64.5,4,1
890fc503-e8ad-4b4e-a795-c35db496f101,2244.19,193.6,196.2,76.1,4,1
a837e632-acf7-4e75-88e6-d9c1928edcfd,1747.31,115.5,201.9,53.1,4,1
6d0090ab-e722-4573-912b-596226f02e3f,1832.34,83.5,274.7,44.4,4,1
c955b8f7-2a88-450f-8eed-05f8bb4a4322,2519.8,235.2,198.8,87.1,4,1
37cc6b8f-db18-4725-ade4-c4997162e27e,1965.86,136.6,182.3,76.7,4,1
dc3a167f-0a3d-40a7-9fdf-fbf7698ef82b,2922.37,135.8,411.1,81.6,4,1
a2f767c5-7610-4ab9-a101-e53fc58140e0,3204.66,191.7,405.0,90.9,4,1
112d161b-8296-46e2-895b-c4c334823fb4,2037.04,165.9,171.9,76.2,4,1
7dd3842f-f552-41da-9e18-0ab99ae288cc,2862.37,176.1,301.5,105.7,4,1
09927181-8ed5-4624-bfe5-8d412e6f58a2,3031.12,143.3,432.3,81.0,4,1
7df5cf4b-2175-484c-a0b0-17d725f0cb45,2816.78,229.1,278.5,87.3,4,1
6b47039a-e142-489b-8a32-9f79e9ea3d99,3372.56,175.8,463.7,90.5,4,1
9bbb41d8-3c3f-4c59-9921-1d5a6841a068,2452.59,127.9,321.5,72.8,4,1
f4a7d6e1-a6a3-430f-a1f5-b42abf07d7a1,2473.89,235.3,174.0,93.0,4,1
d29fd7cb-1329-4fc9-8719-780a168415b7,1827.63,141.1,191.5,55.3,4,1
f705c363-67d7-468f-a59f-049ee937470e,1873.02,178.4,109.1,80.3,4,1
ca058b4b-aa36-453c-a286-469ce1ea3a77,1829.65,127.6,198.3,58.4,4,1
cf60184f-19b9-4739-831a-89462fa5bb81,2926.21,192.7,338.5,89.0,4,1
e38c344c-7783-4d90-ba2a-f8665dd3694b,2492.82,121.3,389.7,49.9,4,1
883a11e9-bee6-4247-a763-1aac32600f50,2817.69,126.7,390.5,83.2,4,1
91034ee5-b5f0-4b11-a281-8ae38661e180,1993.16,90.6,269.8,61.3,4,1
1fac70bb-241b-424e-9b96-908a7ae1a5b2,2131.78,129.5,233.4,75.6,4,1
415257ec-a61a-4829-83be-d7ae4bbc8f83,3630.99,187.2,515.5,91.1,4,1
ecf4f45a-13db-4bac-83d0-be283bcaf7ab,3228.78,171.7,405.1,102.4,4,1
7f657e1f-c304-447c-9a16-bfcb1a17c827,3465.19,126.9,583.5,69.3,4,1
c705e660-d376-4137-9908-0967906e2ef2,3099.66,134.6,486.4,68.4,4,1
41416892-3277-43ff-aa1a-33874b24c9a2,2897.14,156.3,362.1,91.5,4,1
96324277-de0d-402c-a5dd-ab79fdaefd4a,2205.33,116.9,301.0,59.3,4,1
4f0cf56e-6bcc-49e0-b76f-a4a5dcd2325e,1953.18,101.6,280.1,47.4,4,1
f3fff889-730d-402a-96b2-5b51213bd200,2346.17,227.3,143.7,95.8,4,1
c1d0193a-23ae-4617-b49b-38a74fd61329,2218.2,208.4,146.6,88.7,4,1
